Time,CK0,CS,CA1,CA2,CA0,CA7,CA9,CA8,CA6,CA4,CA10
8.61499951e-09,0,1,1,1,1,1,1,1,1,1,1
8.69499951e-09,0,1,1,1,1,1,1,1,1,1,1
8.77499950e-09,0,1,1,1,1,1,1,1,1,1,1
8.85499950e-09,1,1,1,1,1,1,1,1,1,1,1
8.93499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.01499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.09499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.17499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.25499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.33499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.41499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.49499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.57499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.65499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.73499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.81499950e-09,1,1,1,1,1,1,1,1,1,1,1
9.89499950e-09,0,1,1,1,1,1,1,1,1,1,1
9.97499950e-09,0,1,1,1,1,1,1,1,1,1,1
1.00549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.01349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.02149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.02949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.03749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.04549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.05349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.06149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.06949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.07749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.08549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.09349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.10149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.10949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.11749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.12549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.13349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.14149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.14949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.15749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.16549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.17349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.18149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.18949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.19749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.20549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.21349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.22149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.22949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.23749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.24549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.25349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.26149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.26949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.27749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.28549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.29349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.30149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.30949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.31749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.32549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.33349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.34149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.34949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.35749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.36549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.37349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.38149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.38949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.39749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.40549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.41349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.42149995e-08,1,1,1,1,1,1,1,1,1,1,1
1.42949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.43749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.44549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.45349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.46149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.46949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.47749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.48549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.49349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.50149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.50949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.51749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.52549995e-08,0,1,1,1,1,1,1,1,1,1,1
1.53349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.54149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.54949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.55749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.56549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.57349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.58149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.58949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.59749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.60549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.61349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.62149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.62949995e-08,1,1,1,1,1,1,1,1,1,1,1
1.63749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.64549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.65349995e-08,0,1,1,1,1,1,1,1,1,1,1
1.66149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.66949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.67749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.68549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.69349995e-08,0,1,1,0,1,1,1,1,1,1,1
1.70149995e-08,0,0,1,0,1,1,1,1,1,1,1
1.70949995e-08,0,0,1,0,1,1,1,1,1,1,1
1.71749995e-08,1,0,1,0,1,1,1,1,1,1,1
1.72549995e-08,1,0,1,0,1,1,1,1,1,1,1
1.73349995e-08,0,1,1,0,1,1,1,1,1,1,1
1.74149995e-08,0,1,1,0,1,1,1,1,1,1,1
1.74949995e-08,0,1,1,0,1,1,1,1,1,1,1
1.75749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.76549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.77349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.78149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.78949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.79749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.80549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.81349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.82149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.82949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.83749995e-08,1,1,1,1,1,1,1,1,1,1,1
1.84549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.85349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.86149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.86949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.87749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.88549995e-08,1,1,1,1,1,1,1,1,1,1,1
1.89349995e-08,1,1,1,1,1,1,1,1,1,1,1
1.90149995e-08,0,1,1,1,1,1,1,1,1,1,1
1.90949995e-08,0,1,1,1,1,1,1,1,1,1,1
1.91749995e-08,0,1,1,1,1,1,1,1,1,1,1
1.92549995e-08,1,1,1,1,1,1,1,1,0,1,0
1.93349995e-08,1,1,0,1,1,1,1,0,0,1,0
1.94149995e-08,0,1,0,1,1,1,1,0,0,1,0
1.94949995e-08,0,1,0,1,1,1,1,0,0,1,0
1.95749995e-08,0,0,0,1,1,1,1,0,0,1,0
1.96549995e-08,1,0,0,1,1,1,1,0,0,1,0
1.97349995e-08,1,0,0,1,1,1,1,0,0,1,0
1.98149995e-08,1,0,0,1,1,1,1,0,0,1,0
1.98949995e-08,0,1,0,1,1,1,1,0,0,1,0
1.99749995e-08,0,1,0,1,1,1,1,0,0,1,0
2.00549995e-08,1,1,0,1,1,1,1,0,1,0,1
2.01349995e-08,1,1,0,0,0,1,1,0,1,0,1
2.02149995e-08,1,1,0,0,0,1,0,0,1,0,1
2.02949995e-08,0,1,0,0,0,1,0,0,1,0,1
2.03749995e-08,0,1,0,0,0,1,0,0,1,0,1
2.04549995e-08,0,1,0,0,0,1,0,0,1,0,1
2.05349995e-08,1,1,0,0,0,1,0,0,1,0,1
2.06149995e-08,1,1,0,0,0,1,0,0,1,0,1
2.06949995e-08,0,1,0,0,0,1,0,0,1,0,1
2.07749995e-08,0,1,0,0,0,1,0,0,1,0,1
2.08549995e-08,0,1,0,0,1,1,1,0,1,0,1
2.09349995e-08,1,1,1,1,1,1,1,1,1,0,1
2.10149995e-08,1,1,1,1,1,1,1,1,1,1,1
2.10949995e-08,0,1,1,1,1,1,1,1,1,1,1
2.11749995e-08,0,1,1,1,1,1,1,1,1,1,1
2.12549995e-08,0,1,1,1,1,1,1,1,1,1,1
2.13349995e-08,1,1,1,1,1,1,1,1,1,1,1
2.14149995e-08,1,1,1,1,1,1,1,1,1,1,1
2.14949995e-08,1,1,1,1,1,1,1,1,1,1,1
2.15749995e-08,0,1,1,1,1,1,1,1,1,1,1
2.16549995e-08,0,1,1,1,1,1,1,1,1,1,1
2.17349995e-08,1,1,1,1,1,1,1,1,1,1,1
2.18149995e-08,1,1,1,1,1,1,1,1,1,1,1
2.18949995e-08,1,1,1,1,1,1,1,1,1,1,1
2.19749995e-08,0,1,1,1,1,1,1,1,1,1,1
2.20549995e-08,0,1,1,1,1,1,1,1,1,1,1
2.21349995e-08,1,1,1,1,1,1,1,1,1,1,1
2.22149995e-08,1,1,1,1,1,1,1,1,1,1,1
2.22949995e-08,1,1,1,1,1,1,1,1,1,1,1
2.23749995e-08,0,1,1,1,1,1,1,1,1,1,1
2.24549995e-08,0,1,1,1,1,1,1,1,1,1,1
2.25349994e-08,0,1,1,1,1,1,1,1,1,1,1
2.26149994e-08,1,1,1,1,1,1,1,1,0,1,1
2.26949994e-08,1,1,0,1,1,1,1,1,0,1,0
2.27749994e-08,0,1,0,1,1,1,1,1,0,1,0
2.28549994e-08,0,0,0,1,1,1,1,1,0,1,0
2.29349994e-08,0,0,0,1,1,1,1,1,0,1,0
2.30149994e-08,1,0,0,1,1,1,1,1,0,1,0
2.30949994e-08,1,0,0,1,1,1,1,1,0,1,0
2.31749994e-08,1,1,0,1,1,1,1,1,0,1,0
2.32549994e-08,0,1,0,1,1,1,1,1,0,1,0
2.33349994e-08,0,1,0,1,1,1,1,1,0,1,0
2.34149994e-08,1,1,0,1,1,1,1,1,1,0,1
2.34949994e-08,1,1,0,0,0,1,1,1,1,0,1
2.35749994e-08,1,1,0,0,0,1,0,0,1,0,1
2.36549994e-08,0,1,0,0,0,1,0,0,1,0,1
2.37349994e-08,0,1,0,0,0,1,0,0,1,0,1
2.38149994e-08,1,1,0,0,0,1,0,0,1,0,1
2.38949994e-08,1,1,0,0,0,1,0,0,1,0,1
2.39749994e-08,1,1,0,0,0,1,0,0,1,0,1
2.40549994e-08,0,1,0,0,0,1,0,0,1,0,1
2.41349994e-08,0,1,0,0,0,1,0,0,1,0,1
2.42149994e-08,0,1,0,0,1,1,1,0,1,0,1
2.42949994e-08,1,1,1,1,1,1,1,1,1,1,1
2.43749994e-08,1,1,1,1,1,1,1,1,1,1,1
2.44549994e-08,0,1,1,1,1,1,1,1,1,1,1
2.45349994e-08,0,1,1,1,1,1,1,1,1,1,1
2.46149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.46949994e-08,1,1,1,1,1,1,1,1,1,1,1
2.47749994e-08,1,1,1,1,1,1,1,1,1,1,1
2.48549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.49349994e-08,0,1,1,1,1,1,1,1,1,1,1
2.50149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.50949994e-08,1,1,1,1,1,1,1,1,1,1,1
2.51749994e-08,1,1,1,1,1,1,1,1,1,1,1
2.52549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.53349994e-08,0,1,1,1,1,1,1,1,1,1,1
2.54149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.54949994e-08,1,1,1,1,1,1,1,1,1,1,1
2.55749994e-08,1,1,1,1,1,1,1,1,1,1,1
2.56549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.57349994e-08,0,1,1,1,1,1,1,1,1,1,1
2.58149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.58949994e-08,0,1,1,1,1,1,1,1,1,1,1
2.59749994e-08,1,1,1,1,1,1,1,1,0,1,0
2.60549994e-08,1,1,0,1,1,1,1,0,0,1,0
2.61349994e-08,0,1,0,1,1,1,1,0,0,1,0
2.62149994e-08,0,0,0,1,1,1,1,0,0,1,0
2.62949994e-08,0,0,0,1,1,1,1,0,0,1,0
2.63749994e-08,1,0,0,1,1,1,1,0,0,1,0
2.64549994e-08,1,0,0,1,1,1,1,0,0,1,0
2.65349994e-08,0,1,0,1,1,1,1,0,0,1,0
2.66149994e-08,0,1,0,1,1,1,1,0,0,1,0
2.66949994e-08,0,1,0,1,1,1,1,0,0,1,0
2.67749994e-08,1,1,0,1,0,1,1,0,1,0,1
2.68549994e-08,1,1,0,0,0,1,1,0,1,0,1
2.69349994e-08,1,1,0,0,0,1,0,0,1,0,1
2.70149994e-08,0,1,0,0,0,1,0,0,1,0,1
2.70949994e-08,0,1,0,0,0,1,0,0,1,0,1
2.71749994e-08,1,1,0,0,0,1,0,0,1,0,1
2.72549994e-08,1,1,0,0,0,1,0,0,1,0,1
2.73349994e-08,1,1,0,0,0,1,0,0,1,0,1
2.74149994e-08,0,1,0,0,0,1,0,0,1,0,1
2.74949994e-08,0,1,0,0,0,1,0,0,1,0,1
2.75749994e-08,1,1,0,0,1,1,1,0,1,0,1
2.76549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.77349994e-08,1,1,1,1,1,1,1,1,1,1,1
2.78149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.78949994e-08,0,1,1,1,1,1,1,1,1,1,1
2.79749994e-08,0,1,1,1,1,1,1,1,1,1,1
2.80549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.81349994e-08,1,1,1,1,1,1,1,1,1,1,1
2.82149994e-08,0,1,1,1,1,1,1,1,1,1,1
2.82949994e-08,0,1,1,1,1,1,1,1,1,1,1
2.83749994e-08,0,1,1,1,1,1,1,1,1,1,1
2.84549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.85349994e-08,1,1,1,1,1,1,1,1,1,1,1
2.86149994e-08,1,1,1,1,1,1,1,1,1,1,1
2.86949994e-08,0,1,1,1,1,1,1,1,1,1,1
2.87749994e-08,0,1,1,1,1,1,1,1,1,1,1
2.88549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.89349994e-08,1,1,1,1,1,1,1,1,1,1,1
2.90149994e-08,1,1,1,1,1,1,1,1,1,1,1
2.90949994e-08,0,1,1,1,1,1,1,1,1,1,1
2.91749994e-08,0,1,1,1,1,1,1,1,1,1,1
2.92549994e-08,1,1,1,1,1,1,1,1,1,1,1
2.93349994e-08,1,1,1,1,1,1,1,1,0,1,0
2.94149994e-08,1,1,0,1,1,1,1,1,0,1,0
2.94949994e-08,0,1,0,1,1,1,1,1,0,1,0
2.95749994e-08,0,0,0,1,1,1,1,1,0,1,0
2.96549994e-08,0,0,0,1,1,1,1,1,0,1,0
2.97349994e-08,1,0,0,1,1,1,1,1,0,1,0
2.98149994e-08,1,0,0,1,1,1,1,1,0,1,0
2.98949994e-08,0,1,0,1,1,1,1,1,0,1,0
2.99749994e-08,0,1,0,1,1,1,1,1,0,1,0
3.00549994e-08,0,1,0,1,1,1,1,1,0,1,0
3.01349994e-08,1,1,0,1,0,1,1,1,1,0,1
3.02149994e-08,1,1,0,0,0,1,0,0,1,0,1
3.02949994e-08,0,1,0,0,0,1,0,0,1,0,1
3.03749994e-08,0,1,0,0,0,1,0,0,1,0,1
3.04549994e-08,0,1,0,0,0,1,0,0,1,0,1
3.05349994e-08,1,1,0,0,0,1,0,0,1,0,1
3.06149994e-08,1,1,0,0,0,1,0,0,1,0,1
3.06949994e-08,1,1,0,0,0,1,0,0,1,0,1
3.07749994e-08,0,1,0,0,0,1,0,0,1,0,1
3.08549994e-08,0,1,0,0,0,1,0,0,1,0,1
3.09349994e-08,1,1,0,1,1,1,1,0,1,0,1
3.10149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.10949994e-08,1,1,1,1,1,1,1,1,1,1,1
3.11749994e-08,0,1,1,1,1,1,1,1,1,1,1
3.12549994e-08,0,1,1,1,1,1,1,1,1,1,1
3.13349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.14149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.14949994e-08,1,1,1,1,1,1,1,1,1,1,1
3.15749994e-08,0,1,1,1,1,1,1,1,1,1,1
3.16549994e-08,0,1,1,1,1,1,1,1,1,1,1
3.17349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.18149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.18949994e-08,1,1,1,1,1,1,1,1,1,1,1
3.19749994e-08,0,1,1,1,1,1,1,1,1,1,1
3.20549994e-08,0,1,1,1,1,1,1,1,1,1,1
3.21349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.22149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.22949994e-08,1,1,1,1,1,1,1,1,1,1,1
3.23749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.24549994e-08,0,1,1,1,1,1,1,1,1,1,1
3.25349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.26149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.26949994e-08,1,1,0,1,1,1,1,0,0,1,0
3.27749994e-08,1,1,0,1,1,1,1,0,0,1,0
3.28549994e-08,0,1,0,1,1,1,1,0,0,1,0
3.29349994e-08,0,0,0,1,1,1,1,0,0,1,0
3.30149994e-08,0,0,0,1,1,1,1,0,0,1,0
3.30949994e-08,1,0,0,1,1,1,1,0,0,1,0
3.31749994e-08,1,0,0,1,1,1,1,0,0,1,0
3.32549994e-08,0,1,0,1,1,1,1,0,0,1,0
3.33349994e-08,0,1,0,1,1,1,1,0,0,1,0
3.34149994e-08,0,1,0,1,1,1,1,0,0,1,1
3.34949994e-08,1,1,0,1,0,1,1,0,1,0,1
3.35749994e-08,1,1,0,1,0,1,0,0,1,0,1
3.36549994e-08,0,1,0,1,0,1,0,0,1,0,1
3.37349994e-08,0,1,0,1,0,1,0,0,1,0,1
3.38149994e-08,0,1,0,1,0,1,0,0,1,0,1
3.38949994e-08,1,1,0,1,0,1,0,0,1,0,1
3.39749994e-08,1,1,0,1,0,1,0,0,1,0,1
3.40549994e-08,1,1,0,1,0,1,0,0,1,0,1
3.41349994e-08,0,1,0,1,0,1,0,0,1,0,1
3.42149994e-08,0,1,0,1,0,1,0,0,1,0,1
3.42949994e-08,1,1,0,1,1,1,1,0,1,0,1
3.43749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.44549994e-08,1,1,1,1,1,1,1,1,1,1,1
3.45349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.46149994e-08,0,1,1,1,1,1,1,1,1,1,1
3.46949994e-08,1,1,1,1,1,1,1,1,1,1,1
3.47749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.48549994e-08,1,1,1,1,1,1,1,1,1,1,1
3.49349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.50149994e-08,0,1,1,1,1,1,1,1,1,1,1
3.50949994e-08,0,1,1,1,1,1,1,1,1,1,1
3.51749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.52549994e-08,1,1,1,1,1,1,1,1,1,1,1
3.53349994e-08,0,1,1,1,1,1,1,1,1,1,1
3.54149994e-08,0,1,1,1,1,1,1,1,1,1,1
3.54949994e-08,0,1,1,1,1,1,1,1,1,1,1
3.55749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.56549994e-08,1,1,1,1,1,1,1,1,1,1,1
3.57349994e-08,1,1,1,1,1,1,1,1,1,1,1
3.58149994e-08,0,1,1,1,1,1,1,1,1,1,1
3.58949994e-08,0,1,1,1,1,1,1,1,1,1,1
3.59749994e-08,1,1,1,1,1,1,1,1,1,1,1
3.60549994e-08,1,1,0,1,1,1,1,1,0,1,0
3.61349994e-08,1,1,0,1,1,1,1,1,0,1,0
3.62149994e-08,0,1,0,1,1,1,1,1,0,1,0
3.62949994e-08,0,0,0,1,1,1,1,1,0,1,0
3.63749994e-08,1,0,0,1,1,1,1,1,0,1,0
3.64549994e-08,1,0,0,1,1,1,1,1,0,1,0
3.65349994e-08,1,0,0,1,1,1,1,1,0,1,0
3.66149994e-08,0,1,0,1,1,1,1,1,0,1,0
3.66949994e-08,0,1,0,1,1,1,1,1,0,1,0
3.67749994e-08,0,1,0,1,1,1,1,1,1,0,1
3.68549994e-08,1,1,0,1,0,1,1,1,1,0,1
3.69349994e-08,1,1,0,1,0,1,0,0,1,0,1
3.70149994e-08,0,1,0,1,0,1,0,0,1,0,1
3.70949994e-08,0,1,0,1,0,1,0,0,1,0,1
3.71749994e-08,0,1,0,1,0,1,0,0,1,0,1
3.72549994e-08,1,1,0,1,0,1,0,0,1,0,1
3.73349994e-08,1,1,0,1,0,1,0,0,1,0,1
3.74149994e-08,1,1,0,1,0,1,0,0,1,0,1
3.74949994e-08,0,1,0,1,0,1,0,0,1,0,1
3.75749994e-08,0,1,0,1,0,1,0,0,1,0,1
3.76549994e-08,1,1,1,1,1,1,1,0,1,0,1
3.77349994e-08,1,1,1,1,1,1,1,1,1,1,1
3.78149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.78949994e-08,0,1,1,1,1,1,1,1,1,1,1
3.79749994e-08,0,1,1,1,1,1,1,1,1,1,1
3.80549994e-08,1,1,1,1,1,1,1,1,1,1,1
3.81349994e-08,1,1,1,1,1,1,1,1,1,1,1
3.82149994e-08,1,1,1,1,1,1,1,1,1,1,1
3.82949994e-08,0,1,1,1,1,1,1,1,1,1,1
3.83749994e-08,0,1,1,1,1,1,1,1,1,1,1
3.84549994e-08,0,1,1,1,1,1,1,1,1,1,1
